Date,HomeTeam,AwayTeam,FTR,VCH,B365H,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,H2HM1,H2HM2,H2HM3,H2HM4,H2HM5,final1,final2
2012-10-06,West Brom,QPR,0,1.87,1.83,0.0784313725490196,0.0380952380952381,0.0495049504950495,0.134020618556701,1.5714285714285714,0.2857142857142857,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0.4285714285714285,-1.2857142857142858,1.2857142857142858,0.8571428571428571,-7.0,2,1,-1,-1,-1,1.0,0.0
2012-10-06,West Ham,Arsenal,1,3.9,4.0,0.0686274509803921,0.0952380952380952,0.0495049504950495,0.0412371134020618,1.5714285714285714,1.2857142857142858,3,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,15.0,1,0,-1,-1,-1,0.0,1.0
2012-10-06,Wigan,Everton,1,4.1,4.2,0.0490196078431372,0.1142857142857142,0.1089108910891089,0.0618556701030927,0.5714285714285714,1.8571428571428568,1,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,-0.8571428571428571,0.8571428571428571,-1.2857142857142858,-0.8571428571428571,8.0,1,0,1,1,-1,0.0,1.0
2012-10-07,Liverpool,Stoke,1,1.5,1.44,0.088235294117647,0.0571428571428571,0.1188118811881188,0.0515463917525773,0.7142857142857143,1.0,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,-0.4285714285714285,0.1428571428571428,-0.2857142857142857,-0.1428571428571428,-6.0,1,0,2,0,-1,0.0,1.0
2012-10-07,Newcastle,Man United,1,4.1,4.2,0.0784313725490196,0.1333333333333333,0.0792079207920792,0.0927835051546391,1.2857142857142858,1.7142857142857142,0,3,0,0,1,3,3,3,0,0,0,0,1,0,0,0,0.0,0.7142857142857143,-0.4285714285714285,-0.8571428571428571,3.0,2,1,1,0,-1,0.0,1.0
2012-10-07,Southampton,Fulham,1,2.7,2.75,0.0980392156862745,0.1238095238095238,0.1782178217821782,0.0927835051546391,0.4285714285714285,1.2857142857142858,1,3,1,1,1,3,3,1,0,0,1,0,0,0,0,0,-1.1428571428571428,0.5714285714285714,-0.8571428571428571,-0.4285714285714285,9.0,-1,-1,-1,-1,-1,0.0,1.0
2012-10-07,Tottenham,Aston Villa,0,1.45,1.44,0.1078431372549019,0.0571428571428571,0.0792079207920792,0.1030927835051546,1.5714285714285714,0.7142857142857143,3,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0.4285714285714285,-0.5714285714285714,0.8571428571428571,0.8571428571428571,-12.0,1,2,1,2,-1,1.0,0.0
2012-10-20,Fulham,Aston Villa,0,1.83,1.8,0.1274509803921568,0.0571428571428571,0.0891089108910891,0.1030927835051546,1.2857142857142858,0.7142857142857143,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0.5714285714285714,-0.5714285714285714,0.5714285714285714,0.1428571428571428,-7.0,0,1,1,1,-1,1.0,0.0
2012-10-20,Liverpool,Reading,0,1.36,1.33,0.088235294117647,0.0761904761904762,0.1188118811881188,0.1443298969072164,0.75,0.375,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.375,-0.75,0.375,0.375,-10.0,-1,-1,-1,-1,-1,1.0,0.0
2012-10-20,Man United,Stoke,0,1.3,1.29,0.1666666666666666,0.0571428571428571,0.0891089108910891,0.0515463917525773,1.875,1.0,3,1,3,3,0,3,1,0,1,0,0,0,0,0,0,0,1.0,0.125,0.875,0.75,-12.0,2,1,2,1,-1,1.0,0.0
2012-10-20,Norwich,Arsenal,0,6.5,6.0,0.0490196078431372,0.1238095238095238,0.1683168316831683,0.0515463917525773,0.375,1.5,1,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,-1.5,1.0,-1.125,-1.0,9.0,1,1,-1,-1,-1,1.0,0.0
2012-10-20,Swansea,Wigan,0,2.1,2.1,0.1176470588235294,0.0666666666666666,0.1089108910891089,0.134020618556701,1.0,0.625,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.125,-0.75,0.375,0.0,-4.0,1,1,-1,-1,-1,1.0,0.0
2012-10-20,Tottenham,Chelsea,1,2.6,2.5,0.1274509803921568,0.1428571428571428,0.0792079207920792,0.0412371134020618,1.75,2.375,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0.625,1.375,-0.625,0.0,-2.0,1,1,0,1,-1,0.0,1.0
2012-10-20,West Brom,Man City,1,5.25,5.0,0.1078431372549019,0.1428571428571428,0.0693069306930693,0.0824742268041237,1.75,1.875,3,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0.5,0.875,-0.125,-0.125,9.0,0,1,0,1,-1,0.0,1.0
2012-10-20,West Ham,Southampton,0,1.87,1.83,0.0784313725490196,0.1142857142857142,0.0792079207920792,0.2061855670103092,1.375,0.5,1,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.875,0.5,0.0,-1,-1,-1,-1,-1,1.0,0.0
2012-10-21,QPR,Everton,1,3.4,3.25,0.0588235294117647,0.1333333333333333,0.1584158415841584,0.0824742268041237,0.25,1.75,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,-1.25,0.75,-1.5,-0.875,10.0,1,1,-1,-1,-1,0.0,1.0
2012-10-21,Sunderland,Newcastle,1,2.55,2.5,0.0588235294117647,0.0761904761904762,0.0792079207920792,0.1134020618556701,1.0,1.125,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,-0.25,-0.375,-0.125,0.0,8.0,1,1,1,0,-1,0.0,1.0
2012-10-27,Arsenal,QPR,0,1.4,1.36,0.1274509803921568,0.0571428571428571,0.0495049504950495,0.1649484536082474,1.5,0.25,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1.0,-1.25,1.25,1.125,-14.0,0,2,-1,-1,-1,1.0,0.0
2012-10-27,Aston Villa,Norwich,1,2.0,2.0,0.0588235294117647,0.0571428571428571,0.1287128712871287,0.1752577319587628,0.5555555555555556,0.6666666666666666,1,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,-0.7777777777777778,-1.2222222222222223,-0.1111111111111111,0.0,4.0,0,2,-1,-1,-1,0.0,1.0
2012-10-27,Man City,Swansea,0,1.25,1.22,0.1666666666666666,0.1333333333333333,0.0891089108910891,0.1237113402061855,2.0,1.2222222222222223,3,3,3,0,3,0,1,1,0,0,0,0,0,0,1,0,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.7777777777777778,-10.0,0,2,-1,-1,-1,1.0,0.0
2012-10-27,Reading,Fulham,1,2.8,2.75,0.1078431372549019,0.1523809523809524,0.1683168316831683,0.1134020618556701,0.4444444444444444,1.4444444444444444,0,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5555555555555556,-1.0,-0.7777777777777778,9.0,-1,-1,-1,-1,-1,0.0,1.0
2012-10-27,Stoke,Sunderland,1,1.95,1.95,0.0784313725490196,0.0571428571428571,0.0891089108910891,0.0824742268041237,0.8888888888888888,1.0,1,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.2222222222222222,-0.1111111111111111,-0.1111111111111111,1.0,1,0,2,0,-1,0.0,1.0
2012-10-27,Wigan,West Ham,0,2.3,2.25,0.0784313725490196,0.1142857142857142,0.1485148514851485,0.0927835051546391,0.5555555555555556,1.5555555555555556,1,0,1,1,3,1,3,0,0,0,1,0,0,0,0,0,-0.7777777777777778,0.3333333333333333,-1.0,-0.7777777777777778,-3.0,2,0,-1,-1,-1,1.0,0.0
2012-10-28,Chelsea,Man United,1,2.45,2.4,0.1862745098039215,0.2,0.0594059405940594,0.1134020618556701,2.4444444444444446,2.0,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1.4444444444444444,1.1111111111111112,0.4444444444444444,0.1111111111111111,4.0,1,0,0,2,-1,0.0,1.0
2012-10-28,Everton,Liverpool,1,2.62,2.6,0.1470588235294117,0.0952380952380952,0.0891089108910891,0.1237113402061855,1.6666666666666667,1.0,0,0,3,3,3,0,3,1,0,0,0,0,0,0,0,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.1111111111111111,-1.0,0,1,1,2,-1,0.0,1.0
2012-10-28,Newcastle,West Brom,0,2.0,2.0,0.088235294117647,0.1142857142857142,0.1188118811881188,0.0927835051546391,1.1111111111111112,1.5555555555555556,0,1,0,3,1,3,0,3,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,-0.4444444444444444,-0.1111111111111111,-5.0,1,1,1,0,-1,1.0,0.0
2012-10-28,Southampton,Tottenham,1,4.33,4.2,0.1274509803921568,0.1428571428571428,0.2376237623762376,0.1237113402061855,0.4444444444444444,1.5555555555555556,1,0,1,3,1,3,3,3,0,0,0,0,1,0,0,0,-1.2222222222222223,0.3333333333333333,-1.1111111111111112,-0.8888888888888888,14.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-03,Fulham,Everton,1,2.75,2.75,0.1568627450980392,0.1428571428571428,0.1089108910891089,0.0927835051546391,1.4444444444444444,1.6666666666666667,3,0,1,3,0,0,3,3,0,0,0,0,0,0,0,0,0.5555555555555556,0.6666666666666666,-0.2222222222222222,0.1111111111111111,2.0,0,1,0,1,-1,0.0,1.0
2012-11-03,Man United,Arsenal,0,1.75,1.7,0.2352941176470588,0.1333333333333333,0.1287128712871287,0.0618556701030927,2.1,1.5,3,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,1.1,0.8,0.6,0.5,-1.0,1,2,0,2,-1,1.0,0.0
2012-11-03,Norwich,Stoke,0,2.62,2.6,0.0686274509803921,0.0761904761904762,0.1782178217821782,0.0927835051546391,0.7,0.9,0,3,1,1,0,1,0,3,0,0,1,0,0,0,0,0,-1.1,-0.1,-0.2,-0.1,-2.0,0,1,-1,-1,-1,1.0,0.0
2012-11-03,Sunderland,Aston Villa,1,2.15,2.1,0.0588235294117647,0.0666666666666666,0.0891089108910891,0.1443298969072164,0.9,0.6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-0.3,-0.7,0.3,0.3,-3.0,1,1,1,2,-1,0.0,1.0
2012-11-03,Swansea,Chelsea,1,4.8,4.5,0.1372549019607843,0.2,0.1287128712871287,0.0927835051546391,1.1,2.2,1,3,0,1,1,3,3,3,0,0,0,0,1,0,0,0,0.1,1.2,-1.1,-0.8,5.0,1,0,-1,-1,-1,0.0,1.0
2012-11-03,Tottenham,Wigan,1,1.53,1.5,0.1666666666666666,0.0952380952380952,0.1287128712871287,0.1649484536082474,1.7,0.8,3,1,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0.4,-0.6,0.9,0.8,-11.0,2,1,1,1,-1,0.0,1.0
2012-11-03,West Ham,Man City,1,5.2,5.0,0.1274509803921568,0.1714285714285714,0.1089108910891089,0.0927835051546391,1.4,2.1,1,3,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,-0.6,17.0,0,1,-1,-1,-1,0.0,1.0
2012-11-04,Liverpool,Newcastle,1,1.57,1.57,0.1176470588235294,0.1047619047619047,0.1386138613861386,0.134020618556701,1.0,1.3,0,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,-0.2,-0.2,-0.3,0.0,3.0,0,2,2,0,-1,0.0,1.0
2012-11-04,QPR,Reading,1,1.83,1.8,0.0686274509803921,0.1142857142857142,0.1782178217821782,0.1855670103092783,0.3,0.5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.1,-0.6,-0.2,-0.3,-1.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-05,West Brom,Southampton,0,1.73,1.73,0.1274509803921568,0.1333333333333333,0.1089108910891089,0.268041237113402,1.4,0.4,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0.2,-1.2,1.0,0.3,-8.0,-1,-1,-1,-1,-1,1.0,0.0
2012-11-10,Arsenal,Fulham,1,1.57,1.53,0.1372549019607843,0.1809523809523809,0.0594059405940594,0.1443298969072164,1.5,1.4,3,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0.8,0.5,0.1,-0.1,-6.0,0,1,1,2,-1,0.0,1.0
2012-11-10,Aston Villa,Man United,1,7.0,7.0,0.0784313725490196,0.2476190476190476,0.1386138613861386,0.1443298969072164,0.8181818181818182,2.1818181818181817,3,0,1,1,3,3,3,3,0,0,0,0,0,0,0,0,-0.5454545454545454,1.0909090909090908,-1.3636363636363635,-0.6363636363636364,14.0,0,1,0,1,-1,0.0,1.0
2012-11-10,Everton,Sunderland,0,1.45,1.44,0.1862745098039215,0.0666666666666666,0.1287128712871287,0.1134020618556701,1.5454545454545454,0.8181818181818182,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,-0.3636363636363636,0.7272727272727273,0.4545454545454545,-6.0,2,1,2,1,-1,1.0,0.0
2012-11-10,Reading,Norwich,1,2.25,2.25,0.1176470588235294,0.0761904761904762,0.1782178217821782,0.1855670103092783,0.5454545454545454,0.9090909090909092,0,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.9090909090909092,-0.3636363636363636,-0.2727272727272727,6.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-10,Southampton,Swansea,1,2.45,2.38,0.1372549019607843,0.1428571428571428,0.2772277227722772,0.1443298969072164,0.3636363636363636,1.0909090909090908,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,-1.2727272727272727,0.0909090909090909,-0.7272727272727273,-0.3636363636363636,7.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-10,Stoke,QPR,0,1.91,1.91,0.0784313725490196,0.0761904761904762,0.099009900990099,0.1958762886597938,0.8181818181818182,0.3636363636363636,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.1818181818181818,-1.0,0.4545454545454545,0.2727272727272727,-3.0,0,1,-1,-1,-1,1.0,0.0
2012-11-10,Wigan,West Brom,1,2.38,2.3,0.1078431372549019,0.1428571428571428,0.1584158415841584,0.1134020618556701,1.0,1.5454545454545454,3,3,1,0,3,1,1,3,0,0,0,0,0,0,0,0,-0.4545454545454545,0.3636363636363636,-0.5454545454545454,0.0,5.0,1,1,1,2,-1,0.0,1.0
2012-11-11,Chelsea,Liverpool,1,1.95,1.95,0.2156862745098039,0.1238095238095238,0.099009900990099,0.1546391752577319,2.090909090909091,1.0,0,1,3,3,0,0,3,0,1,0,0,0,0,0,0,0,1.0909090909090908,-0.1818181818181818,1.0909090909090908,0.0909090909090909,-2.0,0,1,1,0,-1,0.0,1.0
2012-11-11,Man City,Tottenham,0,1.6,1.57,0.1764705882352941,0.1619047619047619,0.0891089108910891,0.1443298969072164,2.0,1.5454545454545454,0,3,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0.8181818181818182,0.2727272727272727,0.4545454545454545,0.3636363636363636,-3.0,2,1,2,1,-1,1.0,0.0
2012-11-11,Newcastle,West Ham,1,2.05,1.95,0.1176470588235294,0.1238095238095238,0.1386138613861386,0.1134020618556701,1.2727272727272727,1.3636363636363635,0,3,0,1,0,1,3,1,0,0,0,0,0,0,0,0,-0.1818181818181818,0.1818181818181818,-0.0909090909090909,-0.0909090909090909,-13.0,2,1,-1,-1,-1,0.0,1.0
2012-11-17,Arsenal,Tottenham,0,1.92,1.91,0.1470588235294117,0.1619047619047619,0.0792079207920792,0.1443298969072164,1.3636363636363635,1.5454545454545454,1,3,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0.6363636363636364,0.2727272727272727,-0.1818181818181818,-0.2727272727272727,-1.0,2,0,1,1,-1,1.0,0.0
2012-11-17,Liverpool,Wigan,0,1.45,1.44,0.1372549019607843,0.1142857142857142,0.1584158415841584,0.1855670103092783,1.0,0.9166666666666666,0,0,0,3,1,3,3,1,0,0,0,0,0,0,0,0,-0.1666666666666666,-0.5,0.0833333333333333,0.0,-7.0,1,1,1,1,-1,1.0,0.0
2012-11-17,Man City,Aston Villa,0,1.2,1.2,0.196078431372549,0.0952380952380952,0.099009900990099,0.1752577319587628,2.083333333333333,0.75,3,0,3,3,1,3,0,1,1,0,0,0,0,0,0,0,0.8333333333333334,-0.5833333333333334,1.3333333333333333,0.75,-15.0,1,2,0,2,-1,1.0,0.0
2012-11-17,Newcastle,Swansea,1,1.92,1.91,0.1176470588235294,0.1523809523809524,0.1485148514851485,0.1546391752577319,1.1666666666666667,1.0833333333333333,1,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,-0.25,0.0833333333333333,0.0833333333333333,-0.0833333333333333,-6.0,1,1,-1,-1,-1,0.0,1.0
2012-11-17,Norwich,Man United,0,8.0,7.0,0.0784313725490196,0.2761904761904762,0.1782178217821782,0.1649484536082474,0.9166666666666666,2.25,0,3,0,3,3,3,3,3,0,0,0,0,1,1,0,0,-0.8333333333333334,1.0833333333333333,-1.3333333333333333,-0.5833333333333334,10.0,1,0,-1,-1,-1,1.0,0.0
2012-11-17,QPR,Southampton,1,1.95,1.91,0.0784313725490196,0.1428571428571428,0.198019801980198,0.2989690721649484,0.3333333333333333,0.4166666666666667,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,-1.0,-1.1666666666666667,-0.0833333333333333,0.0,-1.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-17,Reading,Everton,0,4.5,4.33,0.1372549019607843,0.2,0.1881188118811881,0.1443298969072164,0.75,1.6666666666666667,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-0.4166666666666667,0.5833333333333334,-0.9166666666666666,-0.0833333333333333,11.0,-1,-1,-1,-1,-1,1.0,0.0
2012-11-17,West Brom,Chelsea,0,3.9,3.75,0.1666666666666666,0.219047619047619,0.1188118811881188,0.1134020618556701,1.6666666666666667,2.0,3,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0.4166666666666667,1.0,-0.3333333333333333,0.0833333333333333,4.0,2,0,1,0,-1,1.0,0.0
2012-11-18,Fulham,Sunderland,1,1.73,1.67,0.2352941176470588,0.0952380952380952,0.1881188118811881,0.1237113402061855,1.3333333333333333,1.0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0.4166666666666667,-0.1666666666666666,0.3333333333333333,0.1666666666666666,-4.0,2,1,1,1,-1,0.0,1.0
2012-11-19,West Ham,Stoke,1,2.05,2.0,0.1372549019607843,0.0857142857142857,0.1089108910891089,0.1030927835051546,1.5,1.0,3,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0.25,-0.0833333333333333,0.5,0.1666666666666666,4.0,2,1,-1,-1,-1,0.0,1.0
2012-11-24,Aston Villa,Arsenal,1,4.8,4.75,0.0980392156862745,0.1714285714285714,0.1683168316831683,0.1134020618556701,0.75,1.3333333333333333,1,3,0,1,0,1,3,1,0,0,0,0,0,0,0,0,-0.5833333333333334,0.5833333333333334,-0.5833333333333334,-0.25,13.0,0,1,1,1,-1,0.0,1.0
2012-11-24,Everton,Norwich,1,1.53,1.44,0.2156862745098039,0.0857142857142857,0.1584158415841584,0.1855670103092783,1.5384615384615383,1.0769230769230769,1,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.4615384615384615,-0.6923076923076923,0.4615384615384615,-0.3846153846153846,-5.0,1,1,-1,-1,-1,0.0,1.0
2012-11-24,Man United,QPR,0,1.18,1.17,0.284313725490196,0.0857142857142857,0.1683168316831683,0.2371134020618556,2.076923076923077,0.3076923076923077,1,3,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0.9230769230769232,-1.0769230769230769,1.7692307692307692,0.7692307692307693,-15.0,2,1,-1,-1,-1,1.0,0.0
2012-11-24,Stoke,Fulham,0,2.2,2.2,0.0980392156862745,0.238095238095238,0.1089108910891089,0.2268041237113402,1.0,1.2307692307692308,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0769230769230769,0.2307692307692307,-0.2307692307692307,-0.0769230769230769,5.0,0,2,0,1,-1,1.0,0.0
2012-11-24,Sunderland,West Brom,1,2.5,2.5,0.1176470588235294,0.1809523809523809,0.1584158415841584,0.134020618556701,0.9230769230769232,1.7692307692307692,1,3,1,1,3,3,3,1,0,0,0,0,0,0,0,0,-0.3076923076923077,0.4615384615384615,-0.8461538461538461,-0.3846153846153846,3.0,0,1,1,0,-1,0.0,1.0
2012-11-24,Wigan,Reading,0,1.92,1.83,0.1176470588235294,0.1523809523809524,0.2079207920792079,0.2268041237113402,0.8461538461538461,0.6923076923076923,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,-0.6923076923076923,-0.4615384615384615,0.1538461538461538,0.0,-3.0,-1,-1,-1,-1,-1,1.0,0.0
2012-11-25,Chelsea,Man City,1,2.62,2.5,0.2352941176470588,0.238095238095238,0.1287128712871287,0.1030927835051546,1.8461538461538465,2.1538461538461537,1,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0.8461538461538461,1.1538461538461535,-0.3076923076923077,-0.6153846153846154,5.0,0,2,2,0,-1,0.0,1.0
2012-11-25,Southampton,Newcastle,0,2.38,2.3,0.1764705882352941,0.1238095238095238,0.297029702970297,0.1752577319587628,0.6153846153846154,1.0769230769230769,3,0,1,1,1,1,0,3,0,0,1,0,0,0,0,0,-0.9230769230769232,-0.3076923076923077,-0.4615384615384615,-0.0769230769230769,13.0,-1,-1,-1,-1,-1,1.0,0.0
2012-11-25,Swansea,Liverpool,1,3.5,3.4,0.1764705882352941,0.1619047619047619,0.1584158415841584,0.1649484536082474,1.2307692307692308,1.1538461538461535,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.1538461538461538,0.0769230769230769,0.0769230769230769,-0.0769230769230769,3.0,2,1,-1,-1,-1,0.0,1.0
2012-11-25,Tottenham,West Ham,0,1.67,1.67,0.196078431372549,0.1428571428571428,0.2079207920792079,0.1237113402061855,1.3076923076923077,1.4615384615384617,1,1,1,3,0,3,0,1,0,0,0,0,0,0,0,0,-0.0769230769230769,0.2307692307692307,-0.1538461538461538,-0.3846153846153846,-14.0,1,0,-1,-1,-1,1.0,0.0
2012-11-27,Aston Villa,Reading,0,1.95,1.95,0.0980392156862745,0.1523809523809524,0.2178217821782178,0.2268041237113402,0.6923076923076923,0.6923076923076923,1,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,-0.9230769230769232,-0.4615384615384615,0.0,-0.1538461538461538,-2.0,-1,-1,-1,-1,-1,1.0,0.0
2012-11-27,Sunderland,QPR,1,2.2,2.25,0.1176470588235294,0.0952380952380952,0.1584158415841584,0.268041237113402,0.9285714285714286,0.2857142857142857,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.2857142857142857,-1.1428571428571428,0.6428571428571429,0.2142857142857142,-4.0,2,1,-1,-1,-1,0.0,1.0
2012-11-28,Chelsea,Fulham,1,1.45,1.44,0.2352941176470588,0.238095238095238,0.1287128712871287,0.2371134020618556,1.7857142857142858,1.1428571428571428,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7857142857142857,0.1428571428571428,0.6428571428571429,0.0,-3.0,1,1,1,2,-1,0.0,1.0
2012-11-28,Everton,Arsenal,1,2.45,2.5,0.2254901960784313,0.219047619047619,0.1683168316831683,0.134020618556701,1.5,1.4285714285714286,0,1,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0.4285714285714285,0.7142857142857143,0.0714285714285714,-0.1428571428571428,4.0,1,0,0,1,-1,0.0,1.0
2012-11-28,Man United,West Ham,0,1.25,1.22,0.3137254901960784,0.1523809523809524,0.1782178217821782,0.1546391752577319,2.142857142857143,1.3571428571428572,3,1,3,3,1,0,3,0,1,0,0,0,0,0,0,0,1.0,0.0714285714285714,0.7857142857142857,0.5,-16.0,1,2,-1,-1,-1,1.0,0.0
2012-11-28,Southampton,Norwich,1,2.1,2.0,0.196078431372549,0.0952380952380952,0.297029702970297,0.1958762886597938,0.7857142857142857,1.0714285714285714,3,3,0,1,0,3,0,3,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.6428571428571429,-0.2857142857142857,-0.1428571428571428,6.0,-1,-1,-1,-1,-1,0.0,1.0
2012-11-28,Stoke,Newcastle,0,1.95,1.91,0.1078431372549019,0.1238095238095238,0.1089108910891089,0.1958762886597938,1.1428571428571428,1.0,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,-0.4285714285714285,0.1428571428571428,0.2857142857142857,9.0,0,1,2,1,-1,1.0,0.0
2012-11-28,Swansea,West Brom,0,2.3,2.3,0.1764705882352941,0.219047619047619,0.1584158415841584,0.1546391752577319,1.2142857142857142,1.8571428571428568,0,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0.1428571428571428,0.5714285714285714,-0.6428571428571429,-0.4285714285714285,1.0,1,2,-1,-1,-1,1.0,0.0
2012-11-28,Tottenham,Liverpool,0,2.45,2.4,0.2254901960784313,0.1619047619047619,0.2178217821782178,0.1649484536082474,1.4285714285714286,1.1428571428571428,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.2857142857142857,-0.0714285714285714,-4.0,1,2,1,2,-1,1.0,0.0
2012-11-28,Wigan,Man City,1,7.0,6.0,0.1470588235294117,0.238095238095238,0.2277227722772277,0.1030927835051546,1.0,2.071428571428572,3,1,1,3,0,3,3,0,0,0,0,0,0,0,0,0,-0.5714285714285714,1.0714285714285714,-1.0714285714285714,-0.1428571428571428,14.0,1,0,0,1,-1,0.0,1.0
2012-12-01,Arsenal,Swansea,1,1.5,1.44,0.2254901960784313,0.1714285714285714,0.1287128712871287,0.1649484536082474,1.4285714285714286,1.2142857142857142,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.1428571428571428,0.2142857142857142,0.1428571428571428,-8.0,0,2,-1,-1,-1,0.0,1.0
2012-12-01,Fulham,Tottenham,1,3.0,2.88,0.2450980392156862,0.238095238095238,0.2277227722772277,0.2371134020618556,1.1333333333333333,1.5333333333333334,0,1,1,0,3,3,1,1,0,0,0,0,0,0,1,0,0.1333333333333333,0.1333333333333333,-0.4,-0.2,5.0,0,1,0,1,-1,0.0,1.0
2012-12-01,Liverpool,Southampton,0,1.44,1.4,0.1764705882352941,0.2,0.1782178217821782,0.3195876288659793,1.0666666666666669,0.8,1,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,-0.6666666666666666,0.2666666666666666,-0.1333333333333333,-10.0,-1,-1,-1,-1,-1,1.0,0.0
2012-12-01,Man City,Everton,1,1.55,1.5,0.2647058823529412,0.2285714285714285,0.099009900990099,0.1855670103092783,2.1333333333333333,1.4666666666666666,3,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,1.1333333333333333,0.4,0.6666666666666666,0.3333333333333333,-6.0,0,2,0,1,-1,0.0,1.0
2012-12-01,QPR,Aston Villa,1,2.0,1.95,0.0980392156862745,0.1047619047619047,0.2574257425742574,0.2268041237113402,0.3333333333333333,0.8666666666666667,0,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,-1.0666666666666669,-0.7333333333333333,-0.5333333333333333,-0.3333333333333333,1.0,1,1,-1,-1,-1,0.0,1.0
2012-12-01,Reading,Man United,1,8.0,7.5,0.1862745098039215,0.3142857142857143,0.2673267326732673,0.1855670103092783,0.6,2.2,1,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,-0.5333333333333333,1.0,-1.6,-0.5333333333333333,16.0,-1,-1,-1,-1,-1,0.0,1.0
